a,kn,kd,w,cmax,c,l,h,U
354.964786985977,1,2,30,1800,749.9999999999998,35.00000000000001,24.999999999999993,2850.0
379.4733192202055,1,2,30,1800,600.0,40.0,20.0,3000.0
402.49223594996215,1,2,30,1800,450.0,45.0,15.0,3150.0
424.26406871192853,1,2,30,1800,300.0,50.0,10.0,3300.0
417.7429950251502,1,3,30,1800,1500.0,9.999999999999998,50.0,2400.0
547.3981796016062,1,3,30,1800,1350.0,15.000000000000004,45.0,2700.000000000001
663.1256697552699,1,3,30,1800,1199.9999999999998,20.000000000000007,39.99999999999999,3000.000000000001
769.4891760045139,1,3,30,1800,1050.0,24.999999999999996,35.0,3300.0000000000005
868.9404461450671,1,3,30,1800,900.0,30.0,30.0,3600.000000000001
962.9887325085718,1,3,30,1800,750.0000000000002,34.99999999999999,25.000000000000007,3900.000000000001
1052.6463857566323,1,3,30,1800,599.9999999999998,40.00000000000001,19.999999999999993,4200.000000000002
1138.634098157362,1,3,30,1800,450.0,45.0,15.0,4500.000000000002
1221.4879274677085,1,3,30,1800,300.0,50.0,10.0,4800.000000000002
96.94956105143478,2,3,30,1800,1500.0,9.999999999999998,50.0,1950.0
110.97954334487117,2,3,30,1800,1350.0,14.999999999999996,45.0,2025.0
122.14879274677082,2,3,30,1800,1200.0,20.0,40.0,2100.0
131.58079821957898,2,3,30,1800,1050.0000000000005,24.99999999999999,35.000000000000014,2175.0
139.82546276792365,2,3,30,1800,900.0000000000003,29.99999999999999,30.00000000000001,2250.0
147.19798395848656,2,3,30,1800,750.0000000000007,34.99999999999998,25.00000000000002,2325.0
153.89783520090276,2,3,30,1800,600.0000000000002,39.99999999999999,20.000000000000007,2400.0
160.06019870205284,2,3,30,1800,450.0000000000006,44.99999999999998,15.000000000000021,2475.0
165.7814174388174,2,3,30,1800,300.00000000000045,49.999999999999986,10.000000000000014,2550.0
674.8095902284189,1,4,30,1800,1500.0,9.999999999999998,50.0,2700.0
914.6389466783065,1,4,30,1800,1350.0,14.999999999999998,45.0,3150.0
1134.889930803811,1,4,30,1800,1200.0,19.999999999999996,40.0,3600.0
1341.640786499874,1,4,30,1800,1050.0,24.999999999999996,35.0,4050.0000000000005
1538.2332230264426,1,4,30,1800,900.0000000000001,29.999999999999996,30.000000000000004,4500.0
1726.7611909821828,1,4,30,1800,750.0000000000002,34.99999999999999,25.000000000000007,4949.999999999999
1908.6497490409217,1,4,30,1800,600.0000000000002,39.99999999999999,20.000000000000007,5400.0
2084.9259335188844,1,4,30,1800,450.0000000000002,44.99999999999999,15.000000000000007,5850.0
2256.361855851836,1,4,30,1800,300.00000000000045,49.999999999999986,10.000000000000014,6300.0
189.73665961010275,2,4,30,1800,1500.0,10.0,50.0,2100.0
232.37900077244498,2,4,30,1800,1350.0,14.999999999999996,45.0,2250.0
268.32815729997475,2,4,30,1800,1200.0,19.999999999999996,40.0,2400.0
300.0,2,4,30,1800,1050.0,24.999999999999996,35.0,2550.0
328.63353450309967,2,4,30,1800,899.9999999999999,30.000000000000004,29.999999999999996,2700.0
354.964786985977,2,4,30,1800,749.9999999999998,35.00000000000001,24.999999999999993,2850.0
379.4733192202055,2,4,30,1800,600.0,40.0,20.0,3000.0
402.49223594996215,2,4,30,1800,450.0,45.0,15.0,3150.0
424.26406871192853,2,4,30,1800,300.0,50.0,10.0,3300.0
71.13117640155691,3,4,30,1800,1500.0,10.0,50.0,1900.0
78.71958685061722,3,4,30,1800,1350.0,15.0,45.0,1950.0
84.58970107524513,3,4,30,1800,1200.0,20.0,40.0,2000.0
89.44271909999159,3,4,30,1800,1049.9999999999995,25.000000000000014,34.999999999999986,2050.0
93.61389277282863,3,4,30,1800,900.0000000000006,29.999999999999982,30.000000000000018,2100.0
97.2919711639115,3,4,30,1800,750.0000000000002,34.99999999999999,25.000000000000007,2150.0
100.59467437463483,3,4,30,1800,600.0000000000005,39.999999999999986,20.000000000000014,2200.0
103.60080256445406,3,4,30,1800,450.0000000000002,44.99999999999999,15.000000000000007,2250.0
106.36591793889977,3,4,30,1800,300.0000000000002,49.99999999999999,10.000000000000007,2300.0
232.37900077244498,1,2,30,2700,1350.0,14.999999999999996,45.0,2250.0
328.63353450309967,1,2,30,2700,899.9999999999999,30.000000000000004,29.999999999999996,2700.0
402.49223594996215,1,2,30,2700,450.0,45.0,15.0,3150.0
547.3981796016062,1,3,30,2700,1350.0,15.000000000000004,45.0,2700.000000000001
868.9404461450671,1,3,30,2700,900.0,30.0,30.0,3600.000000000001
1138.634098157362,1,3,30,2700,450.0,45.0,15.0,4500.000000000002
110.97954334487117,2,3,30,2700,1350.0,14.999999999999996,45.0,2025.0
139.82546276792365,2,3,30,2700,900.0000000000003,29.99999999999999,30.00000000000001,2250.0
160.06019870205284,2,3,30,2700,450.0000000000006,44.99999999999998,15.000000000000021,2475.0
914.6389466783065,1,4,30,2700,1350.0,14.999999999999998,45.0,3150.0
1538.2332230264426,1,4,30,2700,900.0000000000001,29.999999999999996,30.000000000000004,4500.0
2084.9259335188844,1,4,30,2700,450.0000000000002,44.99999999999999,15.000000000000007,5850.0
232.37900077244498,2,4,30,2700,1350.0,14.999999999999996,45.0,2250.0
328.63353450309967,2,4,30,2700,899.9999999999999,30.000000000000004,29.999999999999996,2700.0
402.49223594996215,2,4,30,2700,450.0,45.0,15.0,3150.0
78.71958685061722,3,4,30,2700,1350.0,15.0,45.0,1950.0
93.61389277282863,3,4,30,2700,900.0000000000006,29.999999999999982,30.000000000000018,2100.0
103.60080256445406,3,4,30,2700,450.0000000000002,44.99999999999999,15.000000000000007,2250.0
189.73665961010275,1,2,30,3600,1500.0,10.0,50.0,2100.0
268.32815729997475,1,2,30,3600,1200.0,19.999999999999996,40.0,2400.0
328.63353450309967,1,2,30,3600,899.9999999999999,30.000000000000004,29.999999999999996,2700.0
379.4733192202055,1,2,30,3600,600.0,40.0,20.0,3000.0
417.7429950251502,1,3,30,3600,1500.0,9.999999999999998,50.0,2400.0
663.1256697552699,1,3,30,3600,1199.9999999999998,20.000000000000007,39.99999999999999,3000.000000000001
868.9404461450671,1,3,30,3600,900.0,30.0,30.0,3600.000000000001
1052.6463857566323,1,3,30,3600,599.9999999999998,40.00000000000001,19.999999999999993,4200.000000000002
96.94956105143478,2,3,30,3600,1500.0,9.999999999999998,50.0,1950.0
122.14879274677082,2,3,30,3600,1200.0,20.0,40.0,2100.0
139.82546276792365,2,3,30,3600,900.0000000000003,29.99999999999999,30.00000000000001,2250.0
153.89783520090276,2,3,30,3600,600.0000000000002,39.99999999999999,20.000000000000007,2400.0
165.7814174388174,2,3,30,3600,300.00000000000045,49.999999999999986,10.000000000000014,2550.0
674.8095902284189,1,4,30,3600,1500.0,9.999999999999998,50.0,2700.0
1134.889930803811,1,4,30,3600,1200.0,19.999999999999996,40.0,3600.0
1538.2332230264426,1,4,30,3600,900.0000000000001,29.999999999999996,30.000000000000004,4500.0
1908.6497490409217,1,4,30,3600,600.0000000000002,39.99999999999999,20.000000000000007,5400.0
2256.361855851836,1,4,30,3600,300.00000000000045,49.999999999999986,10.000000000000014,6300.0
189.73665961010275,2,4,30,3600,1500.0,10.0,50.0,2100.0
268.32815729997475,2,4,30,3600,1200.0,19.999999999999996,40.0,2400.0
328.63353450309967,2,4,30,3600,899.9999999999999,30.000000000000004,29.999999999999996,2700.0
379.4733192202055,2,4,30,3600,600.0,40.0,20.0,3000.0
71.13117640155691,3,4,30,3600,1500.0,10.0,50.0,1900.0
84.58970107524513,3,4,30,3600,1200.0,20.0,40.0,2000.0
93.61389277282863,3,4,30,3600,900.0000000000006,29.999999999999982,30.000000000000018,2100.0
100.59467437463483,3,4,30,3600,600.0000000000005,39.999999999999986,20.000000000000014,2200.0
106.36591793889977,3,4,30,3600,300.0000000000002,49.99999999999999,10.000000000000007,2300.0
232.37900077244498,1,2,30,5400,1350.0,14.999999999999996,45.0,2250.0
328.63353450309967,1,2,30,5400,899.9999999999999,30.000000000000004,29.999999999999996,2700.0
547.3981796016062,1,3,30,5400,1350.0,15.000000000000004,45.0,2700.000000000001
868.9404461450671,1,3,30,5400,900.0,30.0,30.0,3600.000000000001
110.97954334487117,2,3,30,5400,1350.0,14.999999999999996,45.0,2025.0
139.82546276792365,2,3,30,5400,900.0000000000003,29.99999999999999,30.00000000000001,2250.0
160.06019870205284,2,3,30,5400,450.0000000000006,44.99999999999998,15.000000000000021,2475.0
914.6389466783065,1,4,30,5400,1350.0,14.999999999999998,45.0,3150.0
1538.2332230264426,1,4,30,5400,900.0000000000001,29.999999999999996,30.000000000000004,4500.0
2084.9259335188844,1,4,30,5400,450.0000000000002,44.99999999999999,15.000000000000007,5850.0
232.37900077244498,2,4,30,5400,1350.0,14.999999999999996,45.0,2250.0
328.63353450309967,2,4,30,5400,899.9999999999999,30.000000000000004,29.999999999999996,2700.0
78.71958685061722,3,4,30,5400,1350.0,15.0,45.0,1950.0
93.61389277282863,3,4,30,5400,900.0000000000006,29.999999999999982,30.000000000000018,2100.0
103.60080256445406,3,4,30,5400,450.0000000000002,44.99999999999999,15.000000000000007,2250.0
268.32815729997475,1,2,30,7200,1200.0,19.999999999999996,40.0,2400.0
663.1256697552699,1,3,30,7200,1199.9999999999998,20.000000000000007,39.99999999999999,3000.000000000001
122.14879274677082,2,3,30,7200,1200.0,20.0,40.0,2100.0
153.89783520090276,2,3,30,7200,600.0000000000002,39.99999999999999,20.000000000000007,2400.0
1134.889930803811,1,4,30,7200,1200.0,19.999999999999996,40.0,3600.0
1908.6497490409217,1,4,30,7200,600.0000000000002,39.99999999999999,20.000000000000007,5400.0
268.32815729997475,2,4,30,7200,1200.0,19.999999999999996,40.0,2400.0
84.58970107524513,3,4,30,7200,1200.0,20.0,40.0,2000.0
100.59467437463483,3,4,30,7200,600.0000000000005,39.999999999999986,20.000000000000014,2200.0
221.35943621178654,1,2,35,2100,1750.0,10.0,50.0,2450.0
271.1088342345192,1,2,35,2100,1575.0,14.999999999999996,45.0,2625.0
313.0495168499706,1,2,35,2100,1399.9999999999998,20.000000000000007,39.99999999999999,2800.0
350.0,1,2,35,2100,1225.0,24.999999999999996,35.0,2975.0
383.4057902536163,1,2,35,2100,1049.9999999999998,30.000000000000004,29.999999999999996,3150.0
414.1255848169732,1,2,35,2100,874.9999999999998,35.00000000000001,24.999999999999993,3325.000000000001
442.7188724235731,1,2,35,2100,700.0,40.0,20.0,3500.0
469.5742752749558,1,2,35,2100,525.0,45.0,15.0,3675.0
494.9747468305833,1,2,35,2100,350.0,50.0,10.0,3850.0000000000005
487.36682752934195,1,3,35,2100,1750.0,9.999999999999998,50.0,2800.0
638.6312095352072,1,3,35,2100,1575.0,14.999999999999998,45.0,3150.0
773.6466147144815,1,3,35,2100,1399.9999999999998,20.000000000000007,39.99999999999999,3500.000000000001
897.7373720052661,1,3,35,2100,1225.0,24.999999999999996,35.0,3850.0
1013.7638538359116,1,3,35,2100,1050.0,30.0,30.0,4200.000000000001
1123.4868545933339,1,3,35,2100,875.0,35.0,25.0,4550.000000000002
1228.0874500494042,1,3,35,2100,700.0,40.0,20.0,4900.000000000001
1328.4064478502555,1,3,35,2100,525.0,45.0,15.0,5250.000000000001
1425.0692487123265,1,3,35,2100,350.0,50.0,10.0,5600.000000000002
113.1078212266739,2,3,35,2100,1750.0000000000002,9.999999999999995,50.00000000000001,2275.0
129.47613390234972,2,3,35,2100,1574.9999999999998,15.000000000000007,44.99999999999999,2362.5
142.50692487123263,2,3,35,2100,1400.0,20.0,40.0,2450.0
153.5109312561755,2,3,35,2100,1225.0,25.0,35.0,2537.5
163.1297065625776,2,3,35,2100,1050.0000000000005,29.99999999999999,30.00000000000001,2625.0
171.730981284901,2,3,35,2100,875.0,35.0,25.0,2712.5
179.54747440105322,2,3,35,2100,700.0000000000002,39.99999999999999,20.000000000000007,2800.0
186.73689848572832,2,3,35,2100,525.0000000000008,44.99999999999998,15.000000000000021,2887.5
193.41165367862033,2,3,35,2100,350.0000000000005,49.999999999999986,10.000000000000014,2975.0
787.2778552664887,1,4,35,2100,1750.0,9.999999999999998,50.0,3150.0
1067.078771124691,1,4,35,2100,1575.0,14.999999999999998,45.0,3675.0
1324.0382526044461,1,4,35,2100,1400.0,19.999999999999996,40.0,4200.0
1565.2475842498527,1,4,35,2100,1225.0,24.999999999999996,35.0,4725.0
1794.605426864183,1,4,35,2100,1050.0000000000002,29.999999999999996,30.000000000000004,5250.0
2014.5547228125467,1,4,35,2100,875.0000000000002,34.99999999999999,25.000000000000007,5775.0
2226.758040547742,1,4,35,2100,700.0000000000002,39.99999999999999,20.000000000000007,6300.0
2432.413589105365,1,4,35,2100,525.0000000000002,44.99999999999999,15.000000000000007,6825.0
2632.4221651604757,1,4,35,2100,350.0000000000002,49.99999999999999,10.000000000000007,7350.000000000001
221.35943621178654,2,4,35,2100,1750.0,10.0,50.0,2450.0
271.1088342345192,2,4,35,2100,1575.0,14.999999999999996,45.0,2625.0
313.0495168499706,2,4,35,2100,1399.9999999999998,20.000000000000007,39.99999999999999,2800.0
350.0,2,4,35,2100,1225.0,24.999999999999996,35.0,2975.0
383.4057902536163,2,4,35,2100,1049.9999999999998,30.000000000000004,29.999999999999996,3150.0
414.1255848169732,2,4,35,2100,874.9999999999998,35.00000000000001,24.999999999999993,3325.000000000001
442.7188724235731,2,4,35,2100,700.0,40.0,20.0,3500.0
469.5742752749558,2,4,35,2100,525.0,45.0,15.0,3675.0
494.9747468305833,2,4,35,2100,350.0,50.0,10.0,3850.0000000000005
82.98637246848307,3,4,35,2100,1750.0,10.0,50.0,2216.666666666667
91.83951799238676,3,4,35,2100,1574.9999999999995,15.000000000000014,44.999999999999986,2275.0
98.68798458778598,3,4,35,2100,1400.0000000000005,19.99999999999999,40.000000000000014,2333.3333333333335
104.34983894999019,3,4,35,2100,1224.9999999999995,25.000000000000014,34.999999999999986,2391.666666666667
109.21620823496673,3,4,35,2100,1050.0000000000011,29.999999999999968,30.000000000000032,2450.0
113.50729969123009,3,4,35,2100,874.999999999999,35.00000000000003,24.99999999999997,2508.3333333333335
117.36045343707397,3,4,35,2100,699.9999999999998,40.00000000000001,19.999999999999993,2566.666666666667
120.86760299186307,3,4,35,2100,525.0000000000002,44.99999999999999,15.000000000000007,2625.0
124.0935709287164,3,4,35,2100,350.0000000000002,49.99999999999999,10.000000000000007,2683.333333333333
221.35943621178654,1,2,35,4200,1750.0,10.0,50.0,2450.0
313.0495168499706,1,2,35,4200,1399.9999999999998,20.000000000000007,39.99999999999999,2800.0
383.4057902536163,1,2,35,4200,1049.9999999999998,30.000000000000004,29.999999999999996,3150.0
442.7188724235731,1,2,35,4200,700.0,40.0,20.0,3500.0
487.36682752934195,1,3,35,4200,1750.0,9.999999999999998,50.0,2800.0
773.6466147144815,1,3,35,4200,1399.9999999999998,20.000000000000007,39.99999999999999,3500.000000000001
1013.7638538359116,1,3,35,4200,1050.0,30.0,30.0,4200.000000000001
1228.0874500494042,1,3,35,4200,700.0,40.0,20.0,4900.000000000001
113.1078212266739,2,3,35,4200,1750.0000000000002,9.999999999999995,50.00000000000001,2275.0
142.50692487123263,2,3,35,4200,1400.0,20.0,40.0,2450.0
163.1297065625776,2,3,35,4200,1050.0000000000005,29.99999999999999,30.00000000000001,2625.0
179.54747440105322,2,3,35,4200,700.0000000000002,39.99999999999999,20.000000000000007,2800.0
193.41165367862033,2,3,35,4200,350.0000000000005,49.999999999999986,10.000000000000014,2975.0
787.2778552664887,1,4,35,4200,1750.0,9.999999999999998,50.0,3150.0
1324.0382526044461,1,4,35,4200,1400.0,19.999999999999996,40.0,4200.0
1794.605426864183,1,4,35,4200,1050.0000000000002,29.999999999999996,30.000000000000004,5250.0
2226.758040547742,1,4,35,4200,700.0000000000002,39.99999999999999,20.000000000000007,6300.0
2632.4221651604757,1,4,35,4200,350.0000000000002,49.99999999999999,10.000000000000007,7350.000000000001
221.35943621178654,2,4,35,4200,1750.0,10.0,50.0,2450.0
313.0495168499706,2,4,35,4200,1399.9999999999998,20.000000000000007,39.99999999999999,2800.0
383.4057902536163,2,4,35,4200,1049.9999999999998,30.000000000000004,29.999999999999996,3150.0
442.7188724235731,2,4,35,4200,700.0,40.0,20.0,3500.0
82.98637246848307,3,4,35,4200,1750.0,10.0,50.0,2216.666666666667
98.68798458778598,3,4,35,4200,1400.0000000000005,19.99999999999999,40.000000000000014,2333.3333333333335
109.21620823496673,3,4,35,4200,1050.0000000000011,29.999999999999968,30.000000000000032,2450.0
117.36045343707397,3,4,35,4200,699.9999999999998,40.00000000000001,19.999999999999993,2566.666666666667
124.0935709287164,3,4,35,4200,350.0000000000002,49.99999999999999,10.000000000000007,2683.333333333333
271.1088342345192,1,2,35,6300,1575.0,14.999999999999996,45.0,2625.0
383.4057902536163,1,2,35,6300,1049.9999999999998,30.000000000000004,29.999999999999996,3150.0
638.6312095352072,1,3,35,6300,1575.0,14.999999999999998,45.0,3150.0
1013.7638538359116,1,3,35,6300,1050.0,30.0,30.0,4200.000000000001
129.47613390234972,2,3,35,6300,1574.9999999999998,15.000000000000007,44.99999999999999,2362.5
163.1297065625776,2,3,35,6300,1050.0000000000005,29.99999999999999,30.00000000000001,2625.0
186.73689848572832,2,3,35,6300,525.0000000000008,44.99999999999998,15.000000000000021,2887.5
1067.078771124691,1,4,35,6300,1575.0,14.999999999999998,45.0,3675.0
1794.605426864183,1,4,35,6300,1050.0000000000002,29.999999999999996,30.000000000000004,5250.0
2432.413589105365,1,4,35,6300,525.0000000000002,44.99999999999999,15.000000000000007,6825.0
271.1088342345192,2,4,35,6300,1575.0,14.999999999999996,45.0,2625.0
383.4057902536163,2,4,35,6300,1049.9999999999998,30.000000000000004,29.999999999999996,3150.0
91.83951799238676,3,4,35,6300,1574.9999999999995,15.000000000000014,44.999999999999986,2275.0
109.21620823496673,3,4,35,6300,1050.0000000000011,29.999999999999968,30.000000000000032,2450.0
120.86760299186307,3,4,35,6300,525.0000000000002,44.99999999999999,15.000000000000007,2625.0
313.0495168499706,1,2,35,8400,1399.9999999999998,20.000000000000007,39.99999999999999,2800.0
773.6466147144815,1,3,35,8400,1399.9999999999998,20.000000000000007,39.99999999999999,3500.000000000001
142.50692487123263,2,3,35,8400,1400.0,20.0,40.0,2450.0
179.54747440105322,2,3,35,8400,700.0000000000002,39.99999999999999,20.000000000000007,2800.0
1324.0382526044461,1,4,35,8400,1400.0,19.999999999999996,40.0,4200.0
2226.758040547742,1,4,35,8400,700.0000000000002,39.99999999999999,20.000000000000007,6300.0
313.0495168499706,2,4,35,8400,1399.9999999999998,20.000000000000007,39.99999999999999,2800.0
98.68798458778598,3,4,35,8400,1400.0000000000005,19.99999999999999,40.000000000000014,2333.3333333333335
252.98221281347034,1,2,40,2400,2000.0,10.0,50.0,2800.0
309.8386676965933,1,2,40,2400,1800.0,14.999999999999996,45.0,3000.0
357.77087639996637,1,2,40,2400,1600.0,20.0,40.0,3200.0
400.0,1,2,40,2400,1400.0,24.999999999999996,35.0,3400.0
438.1780460041329,1,2,40,2400,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
473.28638264796933,1,2,40,2400,999.9999999999998,35.00000000000001,24.999999999999993,3800.000000000001
505.9644256269407,1,2,40,2400,800.0,40.0,20.0,4000.0
536.6563145999495,1,2,40,2400,600.0,45.0,15.0,4200.0
565.685424949238,1,2,40,2400,400.0,50.0,10.0,4400.0
556.9906600335337,1,3,40,2400,2000.0,10.000000000000004,50.0,3200.0000000000005
729.8642394688083,1,3,40,2400,1800.0,15.000000000000004,45.0,3600.000000000001
884.1675596736932,1,3,40,2400,1599.9999999999998,20.000000000000007,39.99999999999999,4000.000000000001
1025.9855680060184,1,3,40,2400,1400.0000000000002,24.999999999999993,35.00000000000001,4400.0
1158.5872615267563,1,3,40,2400,1199.9999999999998,30.000000000000004,29.999999999999996,4800.000000000001
1283.9849766780958,1,3,40,2400,1000.0000000000002,34.99999999999999,25.000000000000007,5200.000000000001
1403.5285143421763,1,3,40,2400,800.0,40.0,20.0,5600.000000000002
1518.1787975431491,1,3,40,2400,600.0,45.0,15.0,6000.000000000002
1628.6505699569445,1,3,40,2400,400.0,50.0,10.0,6400.000000000002
129.26608140191303,2,3,40,2400,2000.0000000000002,9.999999999999995,50.00000000000001,2600.0
147.97272445982824,2,3,40,2400,1800.0,15.000000000000002,45.0,2700.0
162.86505699569443,2,3,40,2400,1600.0,20.0,40.0,2800.0
175.44106429277198,2,3,40,2400,1400.0,25.0,35.0,2900.0
186.43395035723154,2,3,40,2400,1200.0000000000005,29.99999999999999,30.00000000000001,3000.0
196.26397861131542,2,3,40,2400,1000.0000000000009,34.99999999999998,25.00000000000002,3100.0000000000005
205.19711360120368,2,3,40,2400,800.0000000000002,39.99999999999999,20.000000000000007,3200.0
213.41359826940376,2,3,40,2400,600.000000000002,44.99999999999995,15.00000000000005,3299.999999999999
221.0418899184232,2,3,40,2400,400.00000000000057,49.999999999999986,10.000000000000014,3399.9999999999995
899.7461203045584,1,4,40,2400,2000.0,9.999999999999998,50.0,3600.0
1219.5185955710754,1,4,40,2400,1800.0,14.999999999999998,45.0,4200.0
1513.1865744050813,1,4,40,2400,1600.0,19.999999999999996,40.0,4800.0
1788.8543819998317,1,4,40,2400,1400.0,24.999999999999996,35.0,5400.0
2050.9776307019238,1,4,40,2400,1200.0000000000002,29.999999999999996,30.000000000000004,6000.000000000001
2302.3482546429104,1,4,40,2400,1000.0000000000002,34.99999999999999,25.000000000000007,6599.999999999999
2544.866332054562,1,4,40,2400,800.0000000000002,39.99999999999999,20.000000000000007,7199.999999999999
2779.901244691846,1,4,40,2400,600.0000000000002,44.99999999999999,15.000000000000007,7800.0
3008.482474469115,1,4,40,2400,400.0000000000003,49.99999999999999,10.000000000000007,8400.0
252.98221281347034,2,4,40,2400,2000.0,10.0,50.0,2800.0
309.8386676965933,2,4,40,2400,1800.0,14.999999999999996,45.0,3000.0
357.77087639996637,2,4,40,2400,1600.0,20.0,40.0,3200.0
400.0,2,4,40,2400,1400.0,24.999999999999996,35.0,3400.0
438.1780460041329,2,4,40,2400,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
473.28638264796933,2,4,40,2400,999.9999999999998,35.00000000000001,24.999999999999993,3800.000000000001
505.9644256269407,2,4,40,2400,800.0,40.0,20.0,4000.0
536.6563145999495,2,4,40,2400,600.0,45.0,15.0,4200.0
565.685424949238,2,4,40,2400,400.0,50.0,10.0,4400.0
94.84156853540922,3,4,40,2400,2000.0,10.0,50.0,2533.3333333333335
104.95944913415629,3,4,40,2400,1800.0,15.0,45.0,2600.0
112.78626810032684,3,4,40,2400,1600.0,20.0,40.0,2666.666666666667
119.25695879998878,3,4,40,2400,1400.0,25.000000000000004,35.0,2733.333333333333
124.81852369710484,3,4,40,2400,1200.0000000000007,29.999999999999982,30.000000000000018,2800.0
129.72262821854866,3,4,40,2400,999.9999999999998,35.00000000000001,24.999999999999993,2866.666666666667
134.12623249951312,3,4,40,2400,799.9999999999989,40.00000000000003,19.99999999999997,2933.333333333333
138.13440341927208,3,4,40,2400,600.0000000000002,44.99999999999999,15.000000000000007,3000.0
141.82122391853304,3,4,40,2400,400.0000000000003,49.99999999999999,10.000000000000007,3066.666666666667
309.8386676965933,1,2,40,3600,1800.0,14.999999999999996,45.0,3000.0
438.1780460041329,1,2,40,3600,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
536.6563145999495,1,2,40,3600,600.0,45.0,15.0,4200.0
729.8642394688083,1,3,40,3600,1800.0,15.000000000000004,45.0,3600.000000000001
1158.5872615267563,1,3,40,3600,1199.9999999999998,30.000000000000004,29.999999999999996,4800.000000000001
1518.1787975431491,1,3,40,3600,600.0,45.0,15.0,6000.000000000002
147.97272445982824,2,3,40,3600,1800.0,15.000000000000002,45.0,2700.0
186.43395035723154,2,3,40,3600,1200.0000000000005,29.99999999999999,30.00000000000001,3000.0
213.41359826940376,2,3,40,3600,600.000000000002,44.99999999999995,15.00000000000005,3299.999999999999
1219.5185955710754,1,4,40,3600,1800.0,14.999999999999998,45.0,4200.0
2050.9776307019238,1,4,40,3600,1200.0000000000002,29.999999999999996,30.000000000000004,6000.000000000001
2779.901244691846,1,4,40,3600,600.0000000000002,44.99999999999999,15.000000000000007,7800.0
309.8386676965933,2,4,40,3600,1800.0,14.999999999999996,45.0,3000.0
438.1780460041329,2,4,40,3600,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
536.6563145999495,2,4,40,3600,600.0,45.0,15.0,4200.0
104.95944913415629,3,4,40,3600,1800.0,15.0,45.0,2600.0
124.81852369710484,3,4,40,3600,1200.0000000000007,29.999999999999982,30.000000000000018,2800.0
138.13440341927208,3,4,40,3600,600.0000000000002,44.99999999999999,15.000000000000007,3000.0
252.98221281347034,1,2,40,4800,2000.0,10.0,50.0,2800.0
357.77087639996637,1,2,40,4800,1600.0,20.0,40.0,3200.0
438.1780460041329,1,2,40,4800,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
505.9644256269407,1,2,40,4800,800.0,40.0,20.0,4000.0
556.9906600335337,1,3,40,4800,2000.0,10.000000000000004,50.0,3200.0000000000005
884.1675596736932,1,3,40,4800,1599.9999999999998,20.000000000000007,39.99999999999999,4000.000000000001
1158.5872615267563,1,3,40,4800,1199.9999999999998,30.000000000000004,29.999999999999996,4800.000000000001
1403.5285143421763,1,3,40,4800,800.0,40.0,20.0,5600.000000000002
129.26608140191303,2,3,40,4800,2000.0000000000002,9.999999999999995,50.00000000000001,2600.0
162.86505699569443,2,3,40,4800,1600.0,20.0,40.0,2800.0
186.43395035723154,2,3,40,4800,1200.0000000000005,29.99999999999999,30.00000000000001,3000.0
205.19711360120368,2,3,40,4800,800.0000000000002,39.99999999999999,20.000000000000007,3200.0
221.0418899184232,2,3,40,4800,400.00000000000057,49.999999999999986,10.000000000000014,3399.9999999999995
899.7461203045584,1,4,40,4800,2000.0,9.999999999999998,50.0,3600.0
1513.1865744050813,1,4,40,4800,1600.0,19.999999999999996,40.0,4800.0
2050.9776307019238,1,4,40,4800,1200.0000000000002,29.999999999999996,30.000000000000004,6000.000000000001
2544.866332054562,1,4,40,4800,800.0000000000002,39.99999999999999,20.000000000000007,7199.999999999999
3008.482474469115,1,4,40,4800,400.0000000000003,49.99999999999999,10.000000000000007,8400.0
252.98221281347034,2,4,40,4800,2000.0,10.0,50.0,2800.0
357.77087639996637,2,4,40,4800,1600.0,20.0,40.0,3200.0
438.1780460041329,2,4,40,4800,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
505.9644256269407,2,4,40,4800,800.0,40.0,20.0,4000.0
94.84156853540922,3,4,40,4800,2000.0,10.0,50.0,2533.3333333333335
112.78626810032684,3,4,40,4800,1600.0,20.0,40.0,2666.666666666667
124.81852369710484,3,4,40,4800,1200.0000000000007,29.999999999999982,30.000000000000018,2800.0
134.12623249951312,3,4,40,4800,799.9999999999989,40.00000000000003,19.99999999999997,2933.333333333333
141.82122391853304,3,4,40,4800,400.0000000000003,49.99999999999999,10.000000000000007,3066.666666666667
309.8386676965933,1,2,40,7200,1800.0,14.999999999999996,45.0,3000.0
438.1780460041329,1,2,40,7200,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
729.8642394688083,1,3,40,7200,1800.0,15.000000000000004,45.0,3600.000000000001
1158.5872615267563,1,3,40,7200,1199.9999999999998,30.000000000000004,29.999999999999996,4800.000000000001
147.97272445982824,2,3,40,7200,1800.0,15.000000000000002,45.0,2700.0
186.43395035723154,2,3,40,7200,1200.0000000000005,29.99999999999999,30.00000000000001,3000.0
213.41359826940376,2,3,40,7200,600.000000000002,44.99999999999995,15.00000000000005,3299.999999999999
1219.5185955710754,1,4,40,7200,1800.0,14.999999999999998,45.0,4200.0
